Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total.1,"Bloque, ladrillo, piedra, madera pulida.1",Concreto vaciado.1,Material prefabricado.1,Guadua.1,"Tapia pisada, bahareque, adobe.1","Madera burda, tabla, tablón.1","Caña, esterilla, otros vegetales.1","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros).1",Sin paredes.1
27_Chocó,205_Condoto,Vivienda tradicional étnica,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Total,921.0,551.0,16.0,23.0,0.0,305.0,24.0,0.0,2.0,0.0
27_Chocó,245_El Carmen De Atrato,Casa,702.0,391.0,12.0,19.0,0.0,259.0,20.0,0.0,1.0,0.0
27_Chocó,245_El Carmen De Atrato,Apartamento,167.0,125.0,4.0,3.0,0.0,34.0,1.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Tipo cuarto,51.0,35.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27_Chocó,250_El Litoral Del San Juan,Total,391.0,71.0,8.0,26.0,0.0,2.0,282.0,0.0,2.0,0.0
27_Chocó,250_El Litoral Del San Juan,Casa,379.0,66.0,7.0,26.0,0.0,2.0,276.0,0.0,2.0,0.0
27_Chocó,250_El Litoral Del San Juan,Apartamento,6.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Tipo cuarto,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Vivienda tradicional étnica,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Total,6214.0,4208.0,574.0,22.0,0.0,8.0,1394.0,2.0,5.0,1.0
27_Chocó,361_Istmina,Casa,5324.0,3507.0,460.0,18.0,0.0,8.0,1325.0,2.0,4.0,0.0
27_Chocó,361_Istmina,Apartamento,801.0,659.0,107.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Tipo cuarto,74.0,39.0,3.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Vivienda tradicional indígena,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
27_Chocó,361_Istmina,Vivienda tradicional étnica,11.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27_Chocó,372_Juradó,Total,498.0,180.0,3.0,6.0,0.0,2.0,293.0,1.0,5.0,8.0
27_Chocó,372_Juradó,Casa,461.0,173.0,3.0,5.0,0.0,2.0,270.0,1.0,5.0,2.0
27_Chocó,372_Juradó,Apartamento,12.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Tipo cuarto,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Vivienda tradicional indígena,13.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0
27_Chocó,372_Juradó,Vivienda tradicional étnica,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
27_Chocó,372_Juradó,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Total,961.0,600.0,52.0,0.0,1.0,7.0,301.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Casa,927.0,582.0,42.0,0.0,1.0,5.0,297.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Apartamento,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Tipo cuarto,16.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Vivienda tradicional étnica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Otro tipo de vivienda (1),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Total,246.0,81.0,3.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Casa,210.0,62.0,2.0,0.0,0.0,1.0,145.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Apartamento,18.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Tipo cuarto,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Vivienda tradicional étnica,12.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Total,440.0,27.0,3.0,3.0,1.0,1.0,404.0,1.0,0.0,0.0
27_Chocó,430_Medio Baudó,Casa,339.0,14.0,1.0,1.0,0.0,1.0,321.0,1.0,0.0,0.0
27_Chocó,430_Medio Baudó,Apartamento,79.0,11.0,2.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Tipo cuarto,21.0,2.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Total,841.0,527.0,35.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Casa,813.0,509.0,32.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Apartamento,20.0,14.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Tipo cuarto,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Vivienda tradicional étnica,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Total,1047.0,792.0,67.0,5.0,0.0,4.0,177.0,0.0,2.0,0.0
27_Chocó,491_Nóvita,Casa,970.0,726.0,64.0,3.0,0.0,4.0,171.0,0.0,2.0,0.0
27_Chocó,491_Nóvita,Apartamento,50.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Tipo cuarto,15.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Vivienda tradicional étnica,10.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Total,299.0,144.0,25.0,2.0,0.0,4.0,119.0,1.0,4.0,0.0
27_Chocó,495_Nuquí,Casa,282.0,131.0,24.0,2.0,0.0,2.0,118.0,1.0,4.0,0.0
27_Chocó,495_Nuquí,Apartamento,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Tipo cuarto,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Vivienda tradicional indígena,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Total,449.0,235.0,82.0,3.0,3.0,0.0,125.0,0.0,1.0,0.0
27_Chocó,580_Río Iró,Casa,438.0,226.0,82.0,3.0,3.0,0.0,123.0,0.0,1.0,0.0
27_Chocó,580_Río Iró,Apartamento,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Tipo cuarto,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Vivienda tradicional étnica,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Total,658.0,543.0,42.0,2.0,1.0,2.0,68.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Casa,652.0,539.0,42.0,2.0,0.0,2.0,67.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Apartamento,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,615_Riosucio,Total,3062.0,101.0,5.0,2.0,1.0,6.0,2930.0,3.0,14.0,0.0
27_Chocó,615_Riosucio,Casa,2869.0,93.0,5.0,2.0,1.0,5.0,2747.0,3.0,13.0,0.0
27_Chocó,615_Riosucio,Apartamento,23.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
27_Chocó,615_Riosucio,Tipo cuarto,158.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,1.0,0.0
27_Chocó,615_Riosucio,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,615_Riosucio,Vivienda tradicional étnica,12.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0
27_Chocó,615_Riosucio,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Total,402.0,239.0,48.0,10.0,7.0,24.0,59.0,14.0,1.0,0.0
27_Chocó,660_San José Del Palmar,Casa,322.0,191.0,39.0,6.0,7.0,17.0,51.0,11.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Apartamento,63.0,42.0,6.0,1.0,0.0,7.0,5.0,1.0,1.0,0.0
27_Chocó,660_San José Del Palmar,Tipo cuarto,15.0,5.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Total,214.0,91.0,10.0,2.0,0.0,2.0,109.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Casa,204.0,88.0,8.0,1.0,0.0,2.0,105.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Apartamento,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Tipo cuarto,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Vivienda tradicional étnica,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,787_Tadó,Total,3322.0,2836.0,201.0,2.0,0.0,144.0,137.0,0.0,2.0,0.0
27_Chocó,787_Tadó,Casa,3230.0,2777.0,196.0,2.0,0.0,134.0,120.0,0.0,1.0,0.0
27_Chocó,787_Tadó,Apartamento,47.0,34.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
27_Chocó,787_Tadó,Tipo cuarto,19.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
27_Chocó,787_Tadó,Vivienda tradicional indígena,10.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
27_Chocó,787_Tadó,Vivienda tradicional étnica,14.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
27_Chocó,787_Tadó,Otro tipo de vivienda (1),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,800_Unguía,Total,1284.0,870.0,4.0,7.0,1.0,1.0,389.0,1.0,10.0,1.0
27_Chocó,800_Unguía,Casa,1129.0,740.0,2.0,7.0,1.0,0.0,369.0,1.0,9.0,0.0
27_Chocó,800_Unguía,Apartamento,105.0,102.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,800_Unguía,Tipo cuarto,48.0,27.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0
27_Chocó,800_Unguía,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,800_Unguía,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,800_Unguía,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27_Chocó,810_Unión Panamericana,Total,868.0,563.0,13.0,2.0,0.0,1.0,279.0,1.0,3.0,6.0
27_Chocó,810_Unión Panamericana,Casa,829.0,548.0,12.0,1.0,0.0,1.0,265.0,0.0,2.0,0.0
27_Chocó,810_Unión Panamericana,Apartamento,14.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Tipo cuarto,8.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Vivienda tradicional indígena,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0
27_Chocó,810_Unión Panamericana,Vivienda tradicional étnica,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41_Huila,001_Neiva,Total,92626.0,85080.0,3483.0,359.0,113.0,390.0,2198.0,34.0,960.0,9.0
41_Huila,001_Neiva,Casa,65507.0,60087.0,1937.0,182.0,102.0,335.0,1973.0,31.0,860.0,0.0
41_Huila,001_Neiva,Apartamento,25181.0,23459.0,1462.0,150.0,1.0,25.0,64.0,1.0,19.0,0.0
41_Huila,001_Neiva,Tipo cuarto,1740.0,1484.0,75.0,23.0,6.0,16.0,90.0,1.0,45.0,0.0
41_Huila,001_Neiva,Vivienda tradicional indígena,61.0,5.0,3.0,4.0,3.0,12.0,33.0,0.0,0.0,1.0
41_Huila,001_Neiva,Vivienda tradicional étnica,6.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
41_Huila,001_Neiva,Otro tipo de vivienda (1),131.0,44.0,6.0,0.0,1.0,1.0,35.0,1.0,35.0,8.0
41_Huila,006_Acevedo,Total,1361.0,1018.0,9.0,7.0,14.0,295.0,10.0,5.0,3.0,0.0
41_Huila,006_Acevedo,Casa,1046.0,750.0,6.0,4.0,12.0,262.0,7.0,3.0,2.0,0.0
41_Huila,006_Acevedo,Apartamento,253.0,226.0,2.0,2.0,1.0,20.0,0.0,1.0,1.0,0.0
41_Huila,006_Acevedo,Tipo cuarto,61.0,41.0,1.0,1.0,1.0,13.0,3.0,1.0,0.0,0.0
41_Huila,006_Acevedo,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,006_Acevedo,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,013_Agrado,Total,1680.0,737.0,172.0,5.0,104.0,658.0,3.0,0.0,1.0,0.0
41_Huila,013_Agrado,Casa,1605.0,694.0,171.0,3.0,99.0,635.0,3.0,0.0,0.0,0.0
41_Huila,013_Agrado,Apartamento,57.0,36.0,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0
41_Huila,013_Agrado,Tipo cuarto,16.0,7.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0
41_Huila,013_Agrado,Vivienda tradicional indígena,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,013_Agrado,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41_Huila,016_Aipe,Total,2844.0,2475.0,15.0,8.0,22.0,232.0,22.0,4.0,66.0,0.0
41_Huila,016_Aipe,Casa,2703.0,2362.0,14.0,6.0,20.0,219.0,22.0,2.0,58.0,0.0
41_Huila,016_Aipe,Apartamento,91.0,84.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0
41_Huila,016_Aipe,Tipo cuarto,39.0,29.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0
41_Huila,016_Aipe,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41_Huila,016_Aipe,Otro tipo de vivienda (1),10.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0
41_Huila,020_Algeciras,Total,3014.0,2733.0,23.0,2.0,7.0,186.0,22.0,0.0,41.0,0.0
41_Huila,020_Algeciras,Casa,2739.0,2491.0,14.0,2.0,5.0,175.0,19.0,0.0,33.0,0.0
41_Huila,020_Algeciras,Apartamento,162.0,157.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41_Huila,020_Algeciras,Tipo cuarto,108.0,84.0,4.0,0.0,2.0,8.0,3.0,0.0,7.0,0.0
41_Huila,020_Algeciras,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41_Huila,020_Algeciras,Otro tipo de vivienda (1),4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41_Huila,026_Altamira,Total,824.0,627.0,2.0,1.0,3.0,185.0,3.0,2.0,1.0,0.0
41_Huila,026_Altamira,Casa,691.0,527.0,2.0,0.0,2.0,157.0,1.0,1.0,1.0,0.0
41_Huila,026_Altamira,Apartamento,57.0,47.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
41_Huila,026_Altamira,Tipo cuarto,74.0,53.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0
41_Huila,026_Altamira,Vivienda tradicional étnica,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41_Huila,026_Altamira,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,078_Baraya,Total,1113.0,422.0,9.0,4.0,9.0,657.0,2.0,0.0,10.0,0.0
41_Huila,078_Baraya,Casa,1073.0,402.0,8.0,4.0,8.0,642.0,2.0,0.0,7.0,0.0
41_Huila,078_Baraya,Apartamento,27.0,17.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
41_Huila,078_Baraya,Tipo cuarto,10.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
41_Huila,078_Baraya,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,078_Baraya,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
41_Huila,132_Campoalegre,Total,7073.0,6306.0,43.0,64.0,10.0,587.0,17.0,2.0,44.0,0.0
41_Huila,132_Campoalegre,Casa,6099.0,5414.0,35.0,58.0,10.0,535.0,14.0,2.0,31.0,0.0
41_Huila,132_Campoalegre,Apartamento,698.0,672.0,5.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0
41_Huila,132_Campoalegre,Tipo cuarto,268.0,218.0,2.0,3.0,0.0,33.0,2.0,0.0,10.0,0.0
41_Huila,132_Campoalegre,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,132_Campoalegre,Otro tipo de vivienda (1),8.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
41_Huila,206_Colombia,Total,678.0,273.0,5.0,3.0,4.0,388.0,3.0,2.0,0.0,0.0
41_Huila,206_Colombia,Casa,635.0,242.0,5.0,3.0,4.0,376.0,3.0,2.0,0.0,0.0
41_Huila,206_Colombia,Apartamento,25.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
41_Huila,206_Colombia,Tipo cuarto,17.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
41_Huila,206_Colombia,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,244_Elías,Total,400.0,239.0,5.0,1.0,7.0,146.0,2.0,0.0,0.0,0.0
41_Huila,244_Elías,Casa,377.0,225.0,4.0,1.0,6.0,140.0,1.0,0.0,0.0,0.0
41_Huila,244_Elías,Apartamento,18.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
41_Huila,244_Elías,Tipo cuarto,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,244_Elías,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41_Huila,298_Garzón,Total,11494.0,10275.0,147.0,25.0,41.0,783.0,81.0,6.0,136.0,0.0
41_Huila,298_Garzón,Casa,8027.0,7087.0,84.0,15.0,34.0,620.0,73.0,4.0,110.0,0.0
41_Huila,298_Garzón,Apartamento,2991.0,2817.0,53.0,9.0,2.0,104.0,1.0,0.0,5.0,0.0
41_Huila,298_Garzón,Tipo cuarto,460.0,367.0,10.0,1.0,4.0,58.0,4.0,2.0,14.0,0.0
41_Huila,298_Garzón,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,298_Garzón,Vivienda tradicional étnica,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41_Huila,298_Garzón,Otro tipo de vivienda (1),14.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0
41_Huila,306_Gigante,Total,3016.0,2677.0,65.0,10.0,6.0,210.0,25.0,1.0,22.0,0.0
41_Huila,306_Gigante,Casa,2633.0,2367.0,55.0,8.0,4.0,185.0,7.0,0.0,7.0,0.0
41_Huila,306_Gigante,Apartamento,260.0,243.0,9.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0
41_Huila,306_Gigante,Tipo cuarto,94.0,67.0,1.0,0.0,0.0,16.0,7.0,0.0,3.0,0.0
41_Huila,306_Gigante,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,306_Gigante,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41_Huila,306_Gigante,Otro tipo de vivienda (1),28.0,0.0,0.0,0.0,2.0,6.0,9.0,1.0,10.0,0.0
41_Huila,319_Guadalupe,Total,1578.0,1376.0,10.0,4.0,92.0,85.0,10.0,0.0,1.0,0.0
41_Huila,319_Guadalupe,Casa,1374.0,1192.0,5.0,2.0,85.0,81.0,9.0,0.0,0.0,0.0
41_Huila,319_Guadalupe,Apartamento,150.0,143.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
41_Huila,319_Guadalupe,Tipo cuarto,51.0,40.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0
41_Huila,319_Guadalupe,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41_Huila,319_Guadalupe,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,319_Guadalupe,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41_Huila,349_Hobo,Total,1663.0,1278.0,4.0,41.0,2.0,283.0,13.0,1.0,41.0,0.0
41_Huila,349_Hobo,Casa,1578.0,1226.0,1.0,41.0,2.0,276.0,8.0,1.0,23.0,0.0
41_Huila,349_Hobo,Apartamento,42.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Huila,349_Hobo,Tipo cuarto,24.0,12.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0
41_Huila,349_Hobo,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41_Huila,349_Hobo,Otro tipo de vivienda (1),18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0
41_Huila,357_Íquira,Total,847.0,455.0,5.0,2.0,77.0,305.0,1.0,0.0,2.0,0.0
41_Huila,357_Íquira,Casa,801.0,426.0,5.0,1.0,73.0,295.0,1.0,0.0,0.0,0.0
41_Huila,357_Íquira,Apartamento,32.0,24.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
41_Huila,357_Íquira,Tipo cuarto,13.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0
41_Huila,357_Íquira,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41_Huila,359_Isnos,Total,2007.0,1738.0,10.0,4.0,4.0,82.0,155.0,9.0,5.0,0.0
41_Huila,359_Isnos,Casa,1161.0,966.0,5.0,3.0,3.0,61.0,111.0,8.0,4.0,0.0
41_Huila,359_Isnos,Apartamento,495.0,475.0,3.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0
