Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total.3,"Bloque, ladrillo, piedra, madera pulida.3",Concreto vaciado.3,Material prefabricado.3,Guadua.3,"Tapia pisada, bahareque, adobe.3","Madera burda, tabla, tablón.3","Caña, esterilla, otros vegetales.3","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros).3",Sin paredes.3
25_Cundinamarca,862_Vergara,Apartamento,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,862_Vergara,Tipo cuarto,7.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
25_Cundinamarca,867_Vianí,Total,861.0,626.0,13.0,24.0,8.0,125.0,19.0,43.0,3.0,0.0
25_Cundinamarca,867_Vianí,Casa,854.0,622.0,12.0,24.0,8.0,123.0,19.0,43.0,3.0,0.0
25_Cundinamarca,867_Vianí,Apartamento,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,867_Vianí,Tipo cuarto,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25_Cundinamarca,867_Vianí,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,871_Villagómez,Total,400.0,208.0,2.0,11.0,12.0,33.0,125.0,6.0,3.0,0.0
25_Cundinamarca,871_Villagómez,Casa,382.0,202.0,2.0,10.0,8.0,33.0,119.0,5.0,3.0,0.0
25_Cundinamarca,871_Villagómez,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,871_Villagómez,Tipo cuarto,14.0,5.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0
25_Cundinamarca,871_Villagómez,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,873_Villapinzón,Total,2544.0,2367.0,5.0,27.0,1.0,129.0,11.0,0.0,4.0,0.0
25_Cundinamarca,873_Villapinzón,Casa,2483.0,2313.0,4.0,27.0,1.0,125.0,11.0,0.0,2.0,0.0
25_Cundinamarca,873_Villapinzón,Apartamento,24.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,873_Villapinzón,Tipo cuarto,35.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
25_Cundinamarca,873_Villapinzón,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,873_Villapinzón,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25_Cundinamarca,875_Villeta,Total,2695.0,1953.0,29.0,157.0,29.0,214.0,191.0,66.0,56.0,0.0
25_Cundinamarca,875_Villeta,Casa,2387.0,1794.0,28.0,141.0,21.0,164.0,145.0,56.0,38.0,0.0
25_Cundinamarca,875_Villeta,Apartamento,59.0,53.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,875_Villeta,Tipo cuarto,236.0,105.0,1.0,11.0,8.0,48.0,37.0,8.0,18.0,0.0
25_Cundinamarca,875_Villeta,Vivienda tradicional indígena,11.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0
25_Cundinamarca,875_Villeta,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,875_Villeta,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,878_Viotá,Total,2883.0,1706.0,16.0,125.0,41.0,221.0,634.0,106.0,34.0,0.0
25_Cundinamarca,878_Viotá,Casa,2760.0,1625.0,14.0,121.0,36.0,214.0,618.0,101.0,31.0,0.0
25_Cundinamarca,878_Viotá,Apartamento,18.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,878_Viotá,Tipo cuarto,103.0,65.0,1.0,4.0,3.0,7.0,15.0,5.0,3.0,0.0
25_Cundinamarca,878_Viotá,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Total,2612.0,709.0,12.0,12.0,65.0,102.0,1645.0,58.0,9.0,0.0
25_Cundinamarca,885_Yacopí,Casa,2578.0,703.0,10.0,12.0,65.0,102.0,1620.0,57.0,9.0,0.0
25_Cundinamarca,885_Yacopí,Apartamento,8.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Tipo cuarto,24.0,5.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Otro tipo de vivienda (1),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,898_Zipacón,Total,786.0,598.0,12.0,58.0,9.0,37.0,59.0,2.0,11.0,0.0
25_Cundinamarca,898_Zipacón,Casa,773.0,586.0,12.0,58.0,9.0,36.0,59.0,2.0,11.0,0.0
25_Cundinamarca,898_Zipacón,Apartamento,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,898_Zipacón,Tipo cuarto,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25_Cundinamarca,898_Zipacón,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Total,2019.0,1840.0,15.0,76.0,1.0,45.0,33.0,6.0,3.0,0.0
25_Cundinamarca,899_Zipaquirá,Casa,1813.0,1655.0,9.0,71.0,1.0,43.0,28.0,4.0,2.0,0.0
25_Cundinamarca,899_Zipaquirá,Apartamento,132.0,122.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Tipo cuarto,68.0,60.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Vivienda tradicional indígena,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Otro tipo de vivienda (1),4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
27_Chocó,001_Quibdó,Total,2421.0,577.0,18.0,5.0,1.0,16.0,1732.0,42.0,20.0,10.0
27_Chocó,001_Quibdó,Casa,2111.0,560.0,15.0,5.0,0.0,16.0,1477.0,17.0,18.0,3.0
27_Chocó,001_Quibdó,Apartamento,21.0,14.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,001_Quibdó,Tipo cuarto,14.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,2.0,0.0
27_Chocó,001_Quibdó,Vivienda tradicional indígena,257.0,1.0,0.0,0.0,0.0,0.0,224.0,25.0,0.0,7.0
27_Chocó,001_Quibdó,Vivienda tradicional étnica,16.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
27_Chocó,001_Quibdó,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,006_Acandí,Total,1055.0,153.0,3.0,6.0,0.0,3.0,855.0,4.0,28.0,3.0
27_Chocó,006_Acandí,Casa,1036.0,144.0,3.0,6.0,0.0,3.0,848.0,4.0,27.0,1.0
27_Chocó,006_Acandí,Apartamento,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,006_Acandí,Tipo cuarto,10.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
27_Chocó,006_Acandí,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
27_Chocó,006_Acandí,Vivienda tradicional étnica,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
27_Chocó,006_Acandí,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,025_Alto Baudó,Total,4216.0,19.0,9.0,5.0,7.0,16.0,2465.0,739.0,38.0,918.0
27_Chocó,025_Alto Baudó,Casa,3219.0,19.0,9.0,5.0,2.0,16.0,2248.0,488.0,35.0,397.0
27_Chocó,025_Alto Baudó,Apartamento,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
27_Chocó,025_Alto Baudó,Tipo cuarto,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,025_Alto Baudó,Vivienda tradicional indígena,965.0,0.0,0.0,0.0,4.0,0.0,204.0,245.0,3.0,509.0
27_Chocó,025_Alto Baudó,Vivienda tradicional étnica,27.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,11.0
27_Chocó,025_Alto Baudó,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Total,89.0,46.0,15.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Casa,85.0,43.0,15.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Apartamento,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Total,1851.0,183.0,1.0,1.0,70.0,8.0,1553.0,32.0,2.0,1.0
27_Chocó,073_Bagadó,Casa,1433.0,183.0,1.0,0.0,41.0,7.0,1194.0,4.0,2.0,1.0
27_Chocó,073_Bagadó,Apartamento,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Tipo cuarto,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Vivienda tradicional indígena,391.0,0.0,0.0,0.0,26.0,1.0,337.0,27.0,0.0,0.0
27_Chocó,073_Bagadó,Vivienda tradicional étnica,23.0,0.0,0.0,1.0,2.0,0.0,19.0,1.0,0.0,0.0
27_Chocó,073_Bagadó,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Total,125.0,16.0,2.0,3.0,0.0,0.0,102.0,0.0,0.0,2.0
27_Chocó,075_Bahía Solano,Casa,114.0,12.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Apartamento,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Tipo cuarto,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27_Chocó,075_Bahía Solano,Otro tipo de vivienda (1),3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27_Chocó,077_Bajo Baudó,Total,2507.0,121.0,6.0,3.0,13.0,19.0,1654.0,269.0,16.0,406.0
27_Chocó,077_Bajo Baudó,Casa,882.0,116.0,6.0,3.0,2.0,0.0,724.0,13.0,9.0,9.0
27_Chocó,077_Bajo Baudó,Apartamento,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,077_Bajo Baudó,Tipo cuarto,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
27_Chocó,077_Bajo Baudó,Vivienda tradicional indígena,1459.0,2.0,0.0,0.0,11.0,19.0,782.0,250.0,5.0,390.0
27_Chocó,077_Bajo Baudó,Vivienda tradicional étnica,158.0,0.0,0.0,0.0,0.0,0.0,145.0,6.0,2.0,5.0
27_Chocó,077_Bajo Baudó,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,099_Bojayá,Total,1336.0,15.0,0.0,2.0,6.0,10.0,1184.0,18.0,1.0,100.0
27_Chocó,099_Bojayá,Casa,1169.0,15.0,0.0,2.0,2.0,9.0,1079.0,9.0,0.0,53.0
27_Chocó,099_Bojayá,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,099_Bojayá,Tipo cuarto,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
27_Chocó,099_Bojayá,Vivienda tradicional indígena,150.0,0.0,0.0,0.0,4.0,1.0,92.0,9.0,0.0,44.0
27_Chocó,099_Bojayá,Vivienda tradicional étnica,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0
27_Chocó,135_El Cantón Del San Pablo,Total,194.0,39.0,0.0,0.0,2.0,1.0,136.0,6.0,1.0,9.0
27_Chocó,135_El Cantón Del San Pablo,Casa,166.0,38.0,0.0,0.0,2.0,0.0,122.0,2.0,1.0,1.0
27_Chocó,135_El Cantón Del San Pablo,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Tipo cuarto,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Vivienda tradicional indígena,21.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,8.0
27_Chocó,135_El Cantón Del San Pablo,Vivienda tradicional étnica,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Total,2891.0,259.0,3.0,17.0,3.0,14.0,2493.0,15.0,43.0,44.0
27_Chocó,150_Carmen Del Darién,Casa,2601.0,258.0,3.0,17.0,0.0,14.0,2242.0,9.0,37.0,21.0
27_Chocó,150_Carmen Del Darién,Apartamento,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Tipo cuarto,28.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,3.0,2.0
27_Chocó,150_Carmen Del Darién,Vivienda tradicional indígena,230.0,0.0,0.0,0.0,2.0,0.0,205.0,4.0,2.0,17.0
27_Chocó,150_Carmen Del Darién,Vivienda tradicional étnica,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,3.0
27_Chocó,150_Carmen Del Darién,Otro tipo de vivienda (1),6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
27_Chocó,160_Cértegui,Total,679.0,110.0,3.0,0.0,9.0,5.0,526.0,13.0,12.0,1.0
27_Chocó,160_Cértegui,Casa,436.0,109.0,3.0,0.0,9.0,2.0,292.0,13.0,7.0,1.0
27_Chocó,160_Cértegui,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Vivienda tradicional indígena,119.0,0.0,0.0,0.0,0.0,2.0,116.0,0.0,1.0,0.0
27_Chocó,160_Cértegui,Vivienda tradicional étnica,123.0,0.0,0.0,0.0,0.0,1.0,118.0,0.0,4.0,0.0
27_Chocó,205_Condoto,Total,352.0,54.0,0.0,4.0,3.0,17.0,252.0,10.0,12.0,0.0
27_Chocó,205_Condoto,Casa,349.0,52.0,0.0,4.0,3.0,17.0,251.0,10.0,12.0,0.0
27_Chocó,205_Condoto,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Tipo cuarto,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Total,1126.0,480.0,11.0,10.0,1.0,43.0,567.0,9.0,4.0,1.0
27_Chocó,245_El Carmen De Atrato,Casa,931.0,466.0,8.0,10.0,1.0,43.0,390.0,9.0,3.0,1.0
27_Chocó,245_El Carmen De Atrato,Apartamento,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Tipo cuarto,8.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Vivienda tradicional indígena,166.0,4.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Vivienda tradicional étnica,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0
27_Chocó,245_El Carmen De Atrato,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Total,1800.0,23.0,0.0,1.0,1.0,4.0,1755.0,4.0,7.0,5.0
27_Chocó,250_El Litoral Del San Juan,Casa,824.0,21.0,0.0,1.0,0.0,4.0,793.0,1.0,4.0,0.0
27_Chocó,250_El Litoral Del San Juan,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Tipo cuarto,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Vivienda tradicional indígena,953.0,1.0,0.0,0.0,1.0,0.0,940.0,3.0,3.0,5.0
27_Chocó,250_El Litoral Del San Juan,Vivienda tradicional étnica,20.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Total,1677.0,483.0,38.0,62.0,0.0,30.0,1058.0,1.0,4.0,1.0
27_Chocó,361_Istmina,Casa,1657.0,474.0,38.0,62.0,0.0,29.0,1049.0,1.0,4.0,0.0
27_Chocó,361_Istmina,Apartamento,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Tipo cuarto,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Vivienda tradicional étnica,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Otro tipo de vivienda (1),4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27_Chocó,372_Juradó,Total,345.0,11.0,0.0,0.0,0.0,2.0,316.0,1.0,1.0,14.0
27_Chocó,372_Juradó,Casa,333.0,11.0,0.0,0.0,0.0,2.0,314.0,0.0,1.0,5.0
27_Chocó,372_Juradó,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Vivienda tradicional indígena,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0
27_Chocó,372_Juradó,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Total,885.0,99.0,4.0,0.0,0.0,4.0,753.0,25.0,0.0,0.0
27_Chocó,413_Lloró,Casa,310.0,94.0,4.0,0.0,0.0,2.0,209.0,1.0,0.0,0.0
27_Chocó,413_Lloró,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Vivienda tradicional indígena,566.0,5.0,0.0,0.0,0.0,2.0,535.0,24.0,0.0,0.0
27_Chocó,413_Lloró,Vivienda tradicional étnica,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Total,1922.0,20.0,3.0,4.0,2.0,6.0,1746.0,77.0,25.0,39.0
27_Chocó,425_Medio Atrato,Casa,1142.0,17.0,1.0,4.0,0.0,3.0,1090.0,5.0,13.0,9.0
27_Chocó,425_Medio Atrato,Apartamento,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Tipo cuarto,49.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,2.0,0.0
27_Chocó,425_Medio Atrato,Vivienda tradicional indígena,239.0,0.0,0.0,0.0,2.0,1.0,132.0,69.0,6.0,29.0
27_Chocó,425_Medio Atrato,Vivienda tradicional étnica,489.0,2.0,1.0,0.0,0.0,1.0,477.0,3.0,4.0,1.0
27_Chocó,425_Medio Atrato,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Total,1412.0,69.0,13.0,3.0,27.0,5.0,1080.0,65.0,3.0,147.0
27_Chocó,430_Medio Baudó,Casa,884.0,69.0,13.0,2.0,6.0,4.0,763.0,8.0,3.0,16.0
27_Chocó,430_Medio Baudó,Apartamento,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Tipo cuarto,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,430_Medio Baudó,Vivienda tradicional indígena,510.0,0.0,0.0,1.0,20.0,1.0,307.0,54.0,0.0,127.0
27_Chocó,430_Medio Baudó,Vivienda tradicional étnica,16.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,4.0
27_Chocó,450_Medio San Juan,Total,1915.0,562.0,27.0,8.0,6.0,8.0,1297.0,2.0,4.0,1.0
27_Chocó,450_Medio San Juan,Casa,1897.0,561.0,27.0,8.0,5.0,8.0,1281.0,2.0,4.0,1.0
27_Chocó,450_Medio San Juan,Apartamento,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Tipo cuarto,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Vivienda tradicional indígena,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Total,1065.0,92.0,70.0,2.0,2.0,0.0,883.0,9.0,6.0,1.0
27_Chocó,491_Nóvita,Casa,1056.0,90.0,70.0,2.0,1.0,0.0,878.0,9.0,6.0,0.0
27_Chocó,491_Nóvita,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Tipo cuarto,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Vivienda tradicional indígena,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
27_Chocó,491_Nóvita,Vivienda tradicional étnica,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Total,389.0,55.0,2.0,1.0,1.0,19.0,256.0,42.0,5.0,8.0
27_Chocó,495_Nuquí,Casa,252.0,55.0,2.0,1.0,1.0,2.0,154.0,31.0,4.0,2.0
27_Chocó,495_Nuquí,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Vivienda tradicional indígena,134.0,0.0,0.0,0.0,0.0,16.0,100.0,11.0,1.0,6.0
27_Chocó,495_Nuquí,Vivienda tradicional étnica,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Total,392.0,12.0,0.0,0.0,15.0,1.0,342.0,11.0,11.0,0.0
27_Chocó,580_Río Iró,Casa,374.0,12.0,0.0,0.0,15.0,1.0,333.0,4.0,9.0,0.0
27_Chocó,580_Río Iró,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Vivienda tradicional indígena,15.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0
27_Chocó,580_Río Iró,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27_Chocó,600_Río Quito,Total,450.0,30.0,0.0,1.0,1.0,0.0,415.0,0.0,3.0,0.0
27_Chocó,600_Río Quito,Casa,325.0,30.0,0.0,1.0,1.0,0.0,290.0,0.0,3.0,0.0
27_Chocó,600_Río Quito,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Tipo cuarto,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Vivienda tradicional indígena,122.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Vivienda tradicional étnica,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,615_Riosucio,Total,5441.0,169.0,42.0,7.0,2.0,14.0,5066.0,13.0,113.0,15.0
27_Chocó,615_Riosucio,Casa,5346.0,162.0,39.0,5.0,2.0,14.0,4997.0,10.0,107.0,10.0
