Departamento,Municipio,Area,Total,1,2,3,4,5,>6
27_Chocó,073_Bagadó,Cabecera,800.0,778.0,18.0,4.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Centro poblado,247.0,246.0,1.0,0.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Rural disperso,1851.0,1846.0,2.0,3.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Total municipal,2487.0,2405.0,62.0,18.0,2.0,0.0,0.0
27_Chocó,075_Bahía Solano,Cabecera,1625.0,1580.0,30.0,14.0,1.0,0.0,0.0
27_Chocó,075_Bahía Solano,Centro poblado,737.0,711.0,23.0,3.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Rural disperso,125.0,114.0,9.0,1.0,1.0,0.0,0.0
27_Chocó,077_Bajo Baudó,Total municipal,4384.0,4293.0,79.0,9.0,2.0,0.0,1.0
27_Chocó,077_Bajo Baudó,Cabecera,1049.0,999.0,46.0,4.0,0.0,0.0,0.0
27_Chocó,077_Bajo Baudó,Centro poblado,828.0,812.0,14.0,1.0,0.0,0.0,1.0
27_Chocó,077_Bajo Baudó,Rural disperso,2507.0,2482.0,19.0,4.0,2.0,0.0,0.0
27_Chocó,099_Bojayá,Total municipal,2856.0,2709.0,122.0,20.0,5.0,0.0,0.0
27_Chocó,099_Bojayá,Cabecera,324.0,302.0,18.0,4.0,0.0,0.0,0.0
27_Chocó,099_Bojayá,Centro poblado,1196.0,1089.0,90.0,14.0,3.0,0.0,0.0
27_Chocó,099_Bojayá,Rural disperso,1336.0,1318.0,14.0,2.0,2.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Total municipal,1750.0,1734.0,12.0,2.0,1.0,0.0,1.0
27_Chocó,135_El Cantón Del San Pablo,Cabecera,778.0,770.0,8.0,0.0,0.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Centro poblado,778.0,772.0,3.0,1.0,1.0,0.0,1.0
27_Chocó,135_El Cantón Del San Pablo,Rural disperso,194.0,192.0,1.0,1.0,0.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Total municipal,3754.0,3698.0,47.0,5.0,3.0,0.0,1.0
27_Chocó,150_Carmen Del Darién,Cabecera,536.0,519.0,16.0,1.0,0.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Centro poblado,327.0,315.0,9.0,2.0,1.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Rural disperso,2891.0,2864.0,22.0,2.0,2.0,0.0,1.0
27_Chocó,160_Cértegui,Total municipal,1629.0,1616.0,9.0,4.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Cabecera,877.0,864.0,9.0,4.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Centro poblado,73.0,73.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Rural disperso,679.0,679.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Total municipal,3808.0,3768.0,35.0,5.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Cabecera,2896.0,2869.0,24.0,3.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Centro poblado,560.0,549.0,10.0,1.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Rural disperso,352.0,350.0,1.0,1.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Total municipal,2411.0,2391.0,18.0,2.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Cabecera,921.0,913.0,8.0,0.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Centro poblado,364.0,361.0,2.0,1.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Rural disperso,1126.0,1117.0,8.0,1.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Total municipal,2786.0,2718.0,52.0,16.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Cabecera,391.0,381.0,10.0,0.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Centro poblado,595.0,585.0,8.0,2.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Rural disperso,1800.0,1752.0,34.0,14.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Total municipal,8137.0,8025.0,92.0,17.0,3.0,0.0,0.0
27_Chocó,361_Istmina,Cabecera,6214.0,6143.0,59.0,10.0,2.0,0.0,0.0
27_Chocó,361_Istmina,Centro poblado,246.0,239.0,4.0,2.0,1.0,0.0,0.0
27_Chocó,361_Istmina,Rural disperso,1677.0,1643.0,29.0,5.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Total municipal,1033.0,1027.0,6.0,0.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Cabecera,498.0,495.0,3.0,0.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Centro poblado,190.0,187.0,3.0,0.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Rural disperso,345.0,345.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Total municipal,2380.0,2339.0,33.0,3.0,3.0,0.0,2.0
27_Chocó,413_Lloró,Cabecera,961.0,950.0,10.0,0.0,0.0,0.0,1.0
27_Chocó,413_Lloró,Centro poblado,534.0,516.0,16.0,0.0,2.0,0.0,0.0
27_Chocó,413_Lloró,Rural disperso,885.0,873.0,7.0,3.0,1.0,0.0,1.0
27_Chocó,425_Medio Atrato,Total municipal,2810.0,2674.0,107.0,19.0,5.0,1.0,4.0
27_Chocó,425_Medio Atrato,Cabecera,246.0,212.0,18.0,9.0,2.0,1.0,4.0
27_Chocó,425_Medio Atrato,Centro poblado,642.0,627.0,11.0,2.0,2.0,0.0,0.0
27_Chocó,425_Medio Atrato,Rural disperso,1922.0,1835.0,78.0,8.0,1.0,0.0,0.0
27_Chocó,430_Medio Baudó,Total municipal,3606.0,3531.0,49.0,10.0,9.0,4.0,3.0
27_Chocó,430_Medio Baudó,Cabecera,440.0,403.0,30.0,5.0,1.0,0.0,1.0
27_Chocó,430_Medio Baudó,Centro poblado,1754.0,1747.0,6.0,0.0,0.0,0.0,1.0
27_Chocó,430_Medio Baudó,Rural disperso,1412.0,1381.0,13.0,5.0,8.0,4.0,1.0
27_Chocó,450_Medio San Juan,Total municipal,2780.0,2740.0,38.0,2.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Cabecera,841.0,824.0,16.0,1.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Centro poblado,24.0,24.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,450_Medio San Juan,Rural disperso,1915.0,1892.0,22.0,1.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Total municipal,2625.0,2557.0,56.0,10.0,2.0,0.0,0.0
27_Chocó,491_Nóvita,Cabecera,1047.0,1002.0,35.0,8.0,2.0,0.0,0.0
27_Chocó,491_Nóvita,Centro poblado,513.0,498.0,14.0,1.0,0.0,0.0,0.0
27_Chocó,491_Nóvita,Rural disperso,1065.0,1057.0,7.0,1.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Total municipal,862.0,861.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Cabecera,299.0,299.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Centro poblado,174.0,174.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,495_Nuquí,Rural disperso,389.0,388.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Total municipal,1287.0,1213.0,62.0,9.0,3.0,0.0,0.0
27_Chocó,580_Río Iró,Cabecera,449.0,435.0,11.0,2.0,1.0,0.0,0.0
27_Chocó,580_Río Iró,Centro poblado,446.0,422.0,19.0,5.0,0.0,0.0,0.0
27_Chocó,580_Río Iró,Rural disperso,392.0,356.0,32.0,2.0,2.0,0.0,0.0
27_Chocó,600_Río Quito,Total municipal,2134.0,2121.0,11.0,2.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Cabecera,658.0,655.0,3.0,0.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Centro poblado,1026.0,1017.0,8.0,1.0,0.0,0.0,0.0
27_Chocó,600_Río Quito,Rural disperso,450.0,449.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,615_Riosucio,Total municipal,12605.0,11095.0,1057.0,291.0,120.0,28.0,14.0
27_Chocó,615_Riosucio,Cabecera,3062.0,2413.0,445.0,136.0,53.0,9.0,6.0
27_Chocó,615_Riosucio,Centro poblado,4102.0,3827.0,219.0,40.0,15.0,1.0,0.0
27_Chocó,615_Riosucio,Rural disperso,5441.0,4855.0,393.0,115.0,52.0,18.0,8.0
27_Chocó,660_San José Del Palmar,Total municipal,1485.0,1439.0,41.0,5.0,0.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Cabecera,402.0,373.0,25.0,4.0,0.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Centro poblado,306.0,299.0,7.0,0.0,0.0,0.0,0.0
27_Chocó,660_San José Del Palmar,Rural disperso,777.0,767.0,9.0,1.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Total municipal,848.0,832.0,16.0,0.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Cabecera,214.0,214.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Centro poblado,499.0,488.0,11.0,0.0,0.0,0.0,0.0
27_Chocó,745_Sipí,Rural disperso,135.0,130.0,5.0,0.0,0.0,0.0,0.0
27_Chocó,787_Tadó,Total municipal,5302.0,5195.0,76.0,25.0,6.0,0.0,0.0
27_Chocó,787_Tadó,Cabecera,3322.0,3287.0,23.0,9.0,3.0,0.0,0.0
27_Chocó,787_Tadó,Centro poblado,922.0,863.0,44.0,13.0,2.0,0.0,0.0
27_Chocó,787_Tadó,Rural disperso,1058.0,1045.0,9.0,3.0,1.0,0.0,0.0
27_Chocó,800_Unguía,Total municipal,3708.0,3680.0,24.0,3.0,1.0,0.0,0.0
27_Chocó,800_Unguía,Cabecera,1284.0,1262.0,19.0,3.0,0.0,0.0,0.0
27_Chocó,800_Unguía,Centro poblado,1257.0,1253.0,4.0,0.0,0.0,0.0,0.0
27_Chocó,800_Unguía,Rural disperso,1167.0,1165.0,1.0,0.0,1.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Total municipal,1997.0,1958.0,35.0,3.0,1.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Cabecera,868.0,847.0,18.0,2.0,1.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Centro poblado,830.0,814.0,15.0,1.0,0.0,0.0,0.0
27_Chocó,810_Unión Panamericana,Rural disperso,299.0,297.0,2.0,0.0,0.0,0.0,0.0
41_Huila,001_Neiva,Total municipal,98405.0,95716.0,2254.0,356.0,57.0,14.0,8.0
41_Huila,001_Neiva,Cabecera,92626.0,90191.0,2052.0,317.0,49.0,11.0,6.0
41_Huila,001_Neiva,Centro poblado,3449.0,3285.0,135.0,26.0,2.0,1.0,0.0
41_Huila,001_Neiva,Rural disperso,2330.0,2240.0,67.0,13.0,6.0,2.0,2.0
41_Huila,006_Acevedo,Total municipal,7011.0,6788.0,189.0,31.0,2.0,0.0,1.0
41_Huila,006_Acevedo,Cabecera,1361.0,1273.0,72.0,14.0,1.0,0.0,1.0
41_Huila,006_Acevedo,Centro poblado,564.0,539.0,24.0,1.0,0.0,0.0,0.0
41_Huila,006_Acevedo,Rural disperso,5086.0,4976.0,93.0,16.0,1.0,0.0,0.0
41_Huila,013_Agrado,Total municipal,2488.0,2442.0,40.0,6.0,0.0,0.0,0.0
41_Huila,013_Agrado,Cabecera,1680.0,1653.0,24.0,3.0,0.0,0.0,0.0
41_Huila,013_Agrado,Centro poblado,78.0,76.0,2.0,0.0,0.0,0.0,0.0
41_Huila,013_Agrado,Rural disperso,730.0,713.0,14.0,3.0,0.0,0.0,0.0
41_Huila,016_Aipe,Total municipal,4221.0,3892.0,284.0,36.0,9.0,0.0,0.0
41_Huila,016_Aipe,Cabecera,2844.0,2602.0,205.0,30.0,7.0,0.0,0.0
41_Huila,016_Aipe,Centro poblado,304.0,287.0,15.0,2.0,0.0,0.0,0.0
41_Huila,016_Aipe,Rural disperso,1073.0,1003.0,64.0,4.0,2.0,0.0,0.0
41_Huila,020_Algeciras,Total municipal,5836.0,5117.0,597.0,102.0,17.0,3.0,0.0
41_Huila,020_Algeciras,Cabecera,3014.0,2587.0,339.0,73.0,12.0,3.0,0.0
41_Huila,020_Algeciras,Centro poblado,377.0,352.0,22.0,2.0,1.0,0.0,0.0
41_Huila,020_Algeciras,Rural disperso,2445.0,2178.0,236.0,27.0,4.0,0.0,0.0
41_Huila,026_Altamira,Total municipal,1244.0,1130.0,99.0,14.0,1.0,0.0,0.0
41_Huila,026_Altamira,Cabecera,824.0,776.0,42.0,5.0,1.0,0.0,0.0
41_Huila,026_Altamira,Centro poblado,69.0,48.0,18.0,3.0,0.0,0.0,0.0
41_Huila,026_Altamira,Rural disperso,351.0,306.0,39.0,6.0,0.0,0.0,0.0
41_Huila,078_Baraya,Total municipal,1988.0,1788.0,168.0,28.0,4.0,0.0,0.0
41_Huila,078_Baraya,Cabecera,1113.0,1017.0,74.0,18.0,4.0,0.0,0.0
41_Huila,078_Baraya,Rural disperso,875.0,771.0,94.0,10.0,0.0,0.0,0.0
41_Huila,132_Campoalegre,Total municipal,9112.0,8352.0,650.0,94.0,14.0,1.0,1.0
41_Huila,132_Campoalegre,Cabecera,7073.0,6422.0,564.0,73.0,12.0,1.0,1.0
41_Huila,132_Campoalegre,Centro poblado,547.0,525.0,18.0,4.0,0.0,0.0,0.0
41_Huila,132_Campoalegre,Rural disperso,1492.0,1405.0,68.0,17.0,2.0,0.0,0.0
41_Huila,206_Colombia,Total municipal,2191.0,2147.0,42.0,2.0,0.0,0.0,0.0
41_Huila,206_Colombia,Cabecera,678.0,661.0,16.0,1.0,0.0,0.0,0.0
41_Huila,206_Colombia,Centro poblado,126.0,122.0,4.0,0.0,0.0,0.0,0.0
41_Huila,206_Colombia,Rural disperso,1387.0,1364.0,22.0,1.0,0.0,0.0,0.0
41_Huila,244_Elías,Total municipal,1142.0,1058.0,71.0,12.0,1.0,0.0,0.0
41_Huila,244_Elías,Cabecera,400.0,364.0,31.0,4.0,1.0,0.0,0.0
41_Huila,244_Elías,Centro poblado,156.0,143.0,11.0,2.0,0.0,0.0,0.0
41_Huila,244_Elías,Rural disperso,586.0,551.0,29.0,6.0,0.0,0.0,0.0
41_Huila,298_Garzón,Total municipal,19983.0,19163.0,669.0,129.0,20.0,2.0,0.0
41_Huila,298_Garzón,Cabecera,11494.0,11058.0,337.0,82.0,15.0,2.0,0.0
41_Huila,298_Garzón,Centro poblado,1821.0,1763.0,45.0,11.0,2.0,0.0,0.0
41_Huila,298_Garzón,Rural disperso,6668.0,6342.0,287.0,36.0,3.0,0.0,0.0
41_Huila,306_Gigante,Total municipal,6998.0,6788.0,189.0,19.0,2.0,0.0,0.0
41_Huila,306_Gigante,Cabecera,3016.0,2942.0,66.0,7.0,1.0,0.0,0.0
41_Huila,306_Gigante,Centro poblado,1221.0,1187.0,30.0,4.0,0.0,0.0,0.0
41_Huila,306_Gigante,Rural disperso,2761.0,2659.0,93.0,8.0,1.0,0.0,0.0
41_Huila,319_Guadalupe,Total municipal,4482.0,4260.0,183.0,29.0,8.0,2.0,0.0
41_Huila,319_Guadalupe,Cabecera,1578.0,1471.0,88.0,14.0,5.0,0.0,0.0
41_Huila,319_Guadalupe,Centro poblado,592.0,557.0,26.0,7.0,1.0,1.0,0.0
41_Huila,319_Guadalupe,Rural disperso,2312.0,2232.0,69.0,8.0,2.0,1.0,0.0
41_Huila,349_Hobo,Total municipal,2169.0,2065.0,92.0,9.0,2.0,1.0,0.0
41_Huila,349_Hobo,Cabecera,1663.0,1568.0,84.0,8.0,2.0,1.0,0.0
41_Huila,349_Hobo,Rural disperso,506.0,497.0,8.0,1.0,0.0,0.0,0.0
41_Huila,357_Íquira,Total municipal,2549.0,2418.0,118.0,12.0,1.0,0.0,0.0
41_Huila,357_Íquira,Cabecera,847.0,826.0,20.0,1.0,0.0,0.0,0.0
41_Huila,357_Íquira,Centro poblado,320.0,309.0,9.0,2.0,0.0,0.0,0.0
41_Huila,357_Íquira,Rural disperso,1382.0,1283.0,89.0,9.0,1.0,0.0,0.0
41_Huila,359_Isnos,Total municipal,7763.0,7618.0,117.0,24.0,4.0,0.0,0.0
41_Huila,359_Isnos,Cabecera,2007.0,1949.0,50.0,7.0,1.0,0.0,0.0
41_Huila,359_Isnos,Centro poblado,277.0,272.0,4.0,1.0,0.0,0.0,0.0
41_Huila,359_Isnos,Rural disperso,5479.0,5397.0,63.0,16.0,3.0,0.0,0.0
41_Huila,378_La Argentina,Total municipal,3644.0,3409.0,199.0,32.0,4.0,0.0,0.0
41_Huila,378_La Argentina,Cabecera,1521.0,1461.0,47.0,11.0,2.0,0.0,0.0
41_Huila,378_La Argentina,Centro poblado,145.0,126.0,15.0,4.0,0.0,0.0,0.0
41_Huila,378_La Argentina,Rural disperso,1978.0,1822.0,137.0,17.0,2.0,0.0,0.0
41_Huila,396_La Plata,Total municipal,14772.0,12655.0,1622.0,375.0,95.0,20.0,5.0
41_Huila,396_La Plata,Cabecera,7029.0,6067.0,709.0,184.0,57.0,10.0,2.0
41_Huila,396_La Plata,Centro poblado,838.0,718.0,98.0,21.0,1.0,0.0,0.0
41_Huila,396_La Plata,Rural disperso,6905.0,5870.0,815.0,170.0,37.0,10.0,3.0
41_Huila,483_Nátaga,Total municipal,1689.0,1461.0,188.0,32.0,5.0,3.0,0.0
41_Huila,483_Nátaga,Cabecera,694.0,623.0,64.0,5.0,2.0,0.0,0.0
41_Huila,483_Nátaga,Centro poblado,102.0,72.0,22.0,7.0,0.0,1.0,0.0
41_Huila,483_Nátaga,Rural disperso,893.0,766.0,102.0,20.0,3.0,2.0,0.0
41_Huila,503_Oporapa,Total municipal,2892.0,2733.0,146.0,13.0,0.0,0.0,0.0
41_Huila,503_Oporapa,Cabecera,676.0,656.0,17.0,3.0,0.0,0.0,0.0
41_Huila,503_Oporapa,Centro poblado,368.0,344.0,22.0,2.0,0.0,0.0,0.0
41_Huila,503_Oporapa,Rural disperso,1848.0,1733.0,107.0,8.0,0.0,0.0,0.0
41_Huila,518_Paicol,Total municipal,1882.0,1792.0,74.0,12.0,3.0,1.0,0.0
41_Huila,518_Paicol,Cabecera,851.0,813.0,31.0,5.0,2.0,0.0,0.0
41_Huila,518_Paicol,Centro poblado,42.0,42.0,0.0,0.0,0.0,0.0,0.0
41_Huila,518_Paicol,Rural disperso,989.0,937.0,43.0,7.0,1.0,1.0,0.0
41_Huila,524_Palermo,Total municipal,7460.0,7055.0,336.0,59.0,8.0,2.0,0.0
41_Huila,524_Palermo,Cabecera,3488.0,3209.0,229.0,43.0,6.0,1.0,0.0
41_Huila,524_Palermo,Centro poblado,1589.0,1552.0,31.0,5.0,1.0,0.0,0.0
41_Huila,524_Palermo,Rural disperso,2383.0,2294.0,76.0,11.0,1.0,1.0,0.0
41_Huila,530_Palestina,Total municipal,2781.0,2599.0,157.0,21.0,4.0,0.0,0.0
41_Huila,530_Palestina,Cabecera,486.0,436.0,38.0,9.0,3.0,0.0,0.0
41_Huila,530_Palestina,Rural disperso,2295.0,2163.0,119.0,12.0,1.0,0.0,0.0
41_Huila,548_Pital,Total municipal,3412.0,3169.0,203.0,35.0,5.0,0.0,0.0
41_Huila,548_Pital,Cabecera,1324.0,1240.0,73.0,10.0,1.0,0.0,0.0
41_Huila,548_Pital,Centro poblado,98.0,93.0,4.0,1.0,0.0,0.0,0.0
41_Huila,548_Pital,Rural disperso,1990.0,1836.0,126.0,24.0,4.0,0.0,0.0
41_Huila,551_Pitalito,Total municipal,34702.0,33547.0,926.0,176.0,41.0,8.0,4.0
41_Huila,551_Pitalito,Cabecera,21991.0,21238.0,593.0,123.0,27.0,6.0,4.0
41_Huila,551_Pitalito,Centro poblado,1823.0,1755.0,59.0,7.0,2.0,0.0,0.0
41_Huila,551_Pitalito,Rural disperso,10888.0,10554.0,274.0,46.0,12.0,2.0,0.0
41_Huila,615_Rivera,Total municipal,6550.0,6373.0,149.0,24.0,4.0,0.0,0.0
41_Huila,615_Rivera,Cabecera,3588.0,3490.0,80.0,15.0,3.0,0.0,0.0
41_Huila,615_Rivera,Centro poblado,1338.0,1294.0,42.0,2.0,0.0,0.0,0.0
41_Huila,615_Rivera,Rural disperso,1624.0,1589.0,27.0,7.0,1.0,0.0,0.0
41_Huila,660_Saladoblanco,Total municipal,2819.0,2734.0,71.0,10.0,4.0,0.0,0.0
41_Huila,660_Saladoblanco,Cabecera,596.0,585.0,10.0,1.0,0.0,0.0,0.0
41_Huila,660_Saladoblanco,Centro poblado,105.0,99.0,6.0,0.0,0.0,0.0,0.0
41_Huila,660_Saladoblanco,Rural disperso,2118.0,2050.0,55.0,9.0,4.0,0.0,0.0
41_Huila,668_San Agustín,Total municipal,9720.0,9097.0,512.0,93.0,15.0,3.0,0.0
41_Huila,668_San Agustín,Cabecera,3766.0,3656.0,87.0,19.0,4.0,0.0,0.0
41_Huila,668_San Agustín,Centro poblado,526.0,469.0,48.0,9.0,0.0,0.0,0.0
41_Huila,668_San Agustín,Rural disperso,5428.0,4972.0,377.0,65.0,11.0,3.0,0.0
41_Huila,676_Santa María,Total municipal,2975.0,2842.0,112.0,20.0,1.0,0.0,0.0
41_Huila,676_Santa María,Cabecera,818.0,788.0,27.0,3.0,0.0,0.0,0.0
41_Huila,676_Santa María,Centro poblado,98.0,94.0,3.0,1.0,0.0,0.0,0.0
41_Huila,676_Santa María,Rural disperso,2059.0,1960.0,82.0,16.0,1.0,0.0,0.0
41_Huila,770_Suaza,Total municipal,5710.0,5350.0,294.0,59.0,7.0,0.0,0.0
41_Huila,770_Suaza,Cabecera,1333.0,1234.0,82.0,15.0,2.0,0.0,0.0
41_Huila,770_Suaza,Centro poblado,680.0,654.0,20.0,6.0,0.0,0.0,0.0
41_Huila,770_Suaza,Rural disperso,3697.0,3462.0,192.0,38.0,5.0,0.0,0.0
41_Huila,791_Tarqui,Total municipal,4554.0,4166.0,338.0,41.0,9.0,0.0,0.0
41_Huila,791_Tarqui,Cabecera,1485.0,1325.0,132.0,21.0,7.0,0.0,0.0
41_Huila,791_Tarqui,Centro poblado,763.0,713.0,47.0,3.0,0.0,0.0,0.0
41_Huila,791_Tarqui,Rural disperso,2306.0,2128.0,159.0,17.0,2.0,0.0,0.0
41_Huila,797_Tesalia,Total municipal,2842.0,2585.0,230.0,25.0,2.0,0.0,0.0
41_Huila,797_Tesalia,Cabecera,1536.0,1391.0,127.0,16.0,2.0,0.0,0.0
41_Huila,797_Tesalia,Centro poblado,443.0,411.0,30.0,2.0,0.0,0.0,0.0
41_Huila,797_Tesalia,Rural disperso,863.0,783.0,73.0,7.0,0.0,0.0,0.0
41_Huila,799_Tello,Total municipal,3076.0,3054.0,21.0,1.0,0.0,0.0,0.0
41_Huila,799_Tello,Cabecera,1544.0,1536.0,8.0,0.0,0.0,0.0,0.0
41_Huila,799_Tello,Centro poblado,348.0,348.0,0.0,0.0,0.0,0.0,0.0
41_Huila,799_Tello,Rural disperso,1184.0,1170.0,13.0,1.0,0.0,0.0,0.0
41_Huila,801_Teruel,Total municipal,2139.0,1950.0,165.0,24.0,0.0,0.0,0.0
41_Huila,801_Teruel,Cabecera,1199.0,1100.0,83.0,16.0,0.0,0.0,0.0
41_Huila,801_Teruel,Rural disperso,940.0,850.0,82.0,8.0,0.0,0.0,0.0
41_Huila,807_Timaná,Total municipal,5994.0,5212.0,674.0,89.0,17.0,2.0,0.0
41_Huila,807_Timaná,Cabecera,2191.0,1878.0,262.0,39.0,10.0,2.0,0.0
41_Huila,807_Timaná,Centro poblado,651.0,578.0,62.0,10.0,1.0,0.0,0.0
41_Huila,807_Timaná,Rural disperso,3152.0,2756.0,350.0,40.0,6.0,0.0,0.0
41_Huila,872_Villavieja,Total municipal,2181.0,1928.0,215.0,32.0,4.0,2.0,0.0
41_Huila,872_Villavieja,Cabecera,777.0,691.0,79.0,7.0,0.0,0.0,0.0
41_Huila,872_Villavieja,Centro poblado,1071.0,941.0,103.0,23.0,3.0,1.0,0.0
41_Huila,872_Villavieja,Rural disperso,333.0,296.0,33.0,2.0,1.0,1.0,0.0
41_Huila,885_Yaguará,Total municipal,2275.0,2217.0,51.0,4.0,2.0,1.0,0.0
41_Huila,885_Yaguará,Cabecera,1900.0,1860.0,36.0,3.0,1.0,0.0,0.0
41_Huila,885_Yaguará,Rural disperso,375.0,357.0,15.0,1.0,1.0,1.0,0.0
44_La Guajira,001_Riohacha,Total municipal,48683.0,47088.0,1238.0,281.0,55.0,14.0,7.0
44_La Guajira,001_Riohacha,Cabecera,34331.0,33256.0,809.0,207.0,41.0,12.0,6.0
44_La Guajira,001_Riohacha,Centro poblado,4008.0,3796.0,171.0,31.0,8.0,1.0,1.0
44_La Guajira,001_Riohacha,Rural disperso,10344.0,10036.0,258.0,43.0,6.0,1.0,0.0
44_La Guajira,035_Albania,Total municipal,7055.0,6631.0,346.0,61.0,15.0,2.0,0.0
44_La Guajira,035_Albania,Cabecera,4146.0,3851.0,242.0,48.0,5.0,0.0,0.0
44_La Guajira,035_Albania,Centro poblado,591.0,559.0,31.0,1.0,0.0,0.0,0.0
44_La Guajira,035_Albania,Rural disperso,2318.0,2221.0,73.0,12.0,10.0,2.0,0.0
44_La Guajira,078_Barrancas,Total municipal,7024.0,6565.0,288.0,102.0,36.0,19.0,14.0
44_La Guajira,078_Barrancas,Cabecera,4036.0,3857.0,134.0,37.0,4.0,3.0,1.0
44_La Guajira,078_Barrancas,Centro poblado,1278.0,1259.0,15.0,4.0,0.0,0.0,0.0
44_La Guajira,078_Barrancas,Rural disperso,1710.0,1449.0,139.0,61.0,32.0,16.0,13.0
44_La Guajira,090_Dibulla,Total municipal,8516.0,8065.0,374.0,66.0,11.0,0.0,0.0
44_La Guajira,090_Dibulla,Cabecera,1186.0,1085.0,76.0,21.0,4.0,0.0,0.0
44_La Guajira,090_Dibulla,Centro poblado,4077.0,3785.0,246.0,42.0,4.0,0.0,0.0
44_La Guajira,090_Dibulla,Rural disperso,3253.0,3195.0,52.0,3.0,3.0,0.0,0.0
44_La Guajira,098_Distracción,Total municipal,3279.0,3194.0,73.0,12.0,0.0,0.0,0.0
44_La Guajira,098_Distracción,Cabecera,1574.0,1509.0,54.0,11.0,0.0,0.0,0.0
44_La Guajira,098_Distracción,Centro poblado,1100.0,1084.0,16.0,0.0,0.0,0.0,0.0
44_La Guajira,098_Distracción,Rural disperso,605.0,601.0,3.0,1.0,0.0,0.0,0.0
44_La Guajira,110_El Molino,Total municipal,1928.0,1901.0,24.0,3.0,0.0,0.0,0.0
44_La Guajira,110_El Molino,Cabecera,1694.0,1669.0,22.0,3.0,0.0,0.0,0.0
44_La Guajira,110_El Molino,Rural disperso,234.0,232.0,2.0,0.0,0.0,0.0,0.0
44_La Guajira,279_Fonseca,Total municipal,10847.0,10494.0,284.0,47.0,16.0,3.0,3.0
44_La Guajira,279_Fonseca,Cabecera,9198.0,8927.0,220.0,35.0,12.0,2.0,2.0
44_La Guajira,279_Fonseca,Centro poblado,1071.0,1014.0,47.0,7.0,2.0,1.0,0.0
44_La Guajira,279_Fonseca,Rural disperso,578.0,553.0,17.0,5.0,2.0,0.0,1.0
44_La Guajira,378_Hatonuevo,Total municipal,4749.0,4399.0,250.0,71.0,19.0,6.0,4.0
44_La Guajira,378_Hatonuevo,Cabecera,3013.0,2747.0,202.0,48.0,7.0,6.0,3.0
44_La Guajira,378_Hatonuevo,Centro poblado,766.0,737.0,19.0,8.0,2.0,0.0,0.0
